,noise_level,likelihood,method,run
0,2,0.11163740313490353,pmlat,0
1,2,0.11682691987335146,pmlat,1
2,2,0.11911974519917515,pmlat,2
3,2,0.11831005350037145,pmlat,3
4,2,0.10839179760617891,pmlat,4
5,2,0.1177420058541708,pmlat,5
6,2,0.1169666135137559,pmlat,6
7,2,0.11721297017425596,pmlat,7
8,2,0.11763884004492672,pmlat,8
9,2,0.10885593251703761,pmlat,9
10,2,0.1162032702184077,pmlat,10
11,2,0.11888388910664092,pmlat,11
12,2,0.11700007540670776,pmlat,12
13,2,0.1091880036827739,pmlat,13
14,2,0.11984676254798403,pmlat,14
15,2,0.11037481356943482,pmlat,15
16,2,0.11849650237580711,pmlat,16
17,2,0.1217687797464893,pmlat,17
18,2,0.12470601810059168,pmlat,18
19,2,0.11565322600674091,pmlat,19
20,2,0.11670516052200268,pmlat,20
21,2,0.11719973522993972,pmlat,21
22,2,0.12497047684008501,pmlat,22
23,2,0.11463379107124311,pmlat,23
24,2,0.11982710961394588,pmlat,24
25,2,0.11135355439980289,pmlat,25
26,2,0.11655231311676957,pmlat,26
27,2,0.11924840375628293,pmlat,27
28,2,0.1117483679268956,pmlat,28
29,2,0.1185142798414224,pmlat,29
30,3,0.05475458523383313,pmlat,0
31,3,0.05299654913698801,pmlat,1
32,3,0.05820916613962109,pmlat,2
33,3,0.053272626818511526,pmlat,3
34,3,0.055095486063625056,pmlat,4
35,3,0.05379231090664362,pmlat,5
36,3,0.058568127977434645,pmlat,6
37,3,0.05285904947733388,pmlat,7
38,3,0.056525311860685025,pmlat,8
39,3,0.05558402035477748,pmlat,9
40,3,0.052984549462920465,pmlat,10
41,3,0.05672151938990607,pmlat,11
42,3,0.0582073567654086,pmlat,12
43,3,0.05216250381442203,pmlat,13
44,3,0.05427094749884105,pmlat,14
45,3,0.05641032896729848,pmlat,15
46,3,0.0554728273597867,pmlat,16
47,3,0.0580552881443872,pmlat,17
48,3,0.05624346379956264,pmlat,18
49,3,0.054882419611020236,pmlat,19
50,3,0.05558727614746491,pmlat,20
51,3,0.05504917507119193,pmlat,21
52,3,0.05569736449470715,pmlat,22
53,3,0.051393340707422776,pmlat,23
54,3,0.056683671555074096,pmlat,24
55,3,0.05502987437552534,pmlat,25
56,3,0.054198605255351175,pmlat,26
57,3,0.05587398308845726,pmlat,27
58,3,0.05759800667807767,pmlat,28
59,3,0.054261160795133496,pmlat,29
60,4,0.03113215138584825,pmlat,0
61,4,0.03258406240074024,pmlat,1
62,4,0.030906026466025614,pmlat,2
63,4,0.03328786842277073,pmlat,3
64,4,0.033950993611388154,pmlat,4
65,4,0.030753027913335722,pmlat,5
66,4,0.03010069838854172,pmlat,6
67,4,0.031170905204751256,pmlat,7
68,4,0.03260055685420116,pmlat,8
69,4,0.03218390185531187,pmlat,9
70,4,0.0325918283942459,pmlat,10
71,4,0.03298197862340292,pmlat,11
72,4,0.034027386671006264,pmlat,12
73,4,0.031218221760345242,pmlat,13
74,4,0.03362141729225844,pmlat,14
75,4,0.032354526367165834,pmlat,15
76,4,0.03443370174088395,pmlat,16
77,4,0.03164501649619097,pmlat,17
78,4,0.032752072351802684,pmlat,18
79,4,0.031387499618640693,pmlat,19
80,4,0.03305535406053975,pmlat,20
81,4,0.03300591806358532,pmlat,21
82,4,0.031377454005602164,pmlat,22
83,4,0.031758359875874206,pmlat,23
84,4,0.032386461686451054,pmlat,24
85,4,0.03209482826173918,pmlat,25
86,4,0.03206874718262856,pmlat,26
87,4,0.031268799928181976,pmlat,27
88,4,0.03267939950417135,pmlat,28
89,4,0.03203434144207626,pmlat,29
90,5,0.020527987736223094,pmlat,0
91,5,0.020307971879431504,pmlat,1
92,5,0.02111158105338261,pmlat,2
93,5,0.020639362898529818,pmlat,3
94,5,0.020678080122102437,pmlat,4
95,5,0.02109834821901924,pmlat,5
96,5,0.021656655736084638,pmlat,6
97,5,0.02151201231801515,pmlat,7
98,5,0.02053225078976494,pmlat,8
99,5,0.020611006531316728,pmlat,9
100,5,0.02181090715218125,pmlat,10
101,5,0.02157423765224097,pmlat,11
102,5,0.02018554452546735,pmlat,12
103,5,0.019721218297988043,pmlat,13
104,5,0.020094352216305723,pmlat,14
105,5,0.020892222625793683,pmlat,15
106,5,0.021046047648475754,pmlat,16
107,5,0.02066203677834551,pmlat,17
108,5,0.019822890613486854,pmlat,18
109,5,0.02052409269077759,pmlat,19
110,5,0.02034643156525641,pmlat,20
111,5,0.019898725635049904,pmlat,21
112,5,0.021316504167925392,pmlat,22
113,5,0.02005084389687064,pmlat,23
114,5,0.02200158620946182,pmlat,24
115,5,0.019765571513003736,pmlat,25
116,5,0.020653034085354786,pmlat,26
117,5,0.01968975198654121,pmlat,27
118,5,0.020549546528119474,pmlat,28
119,5,0.020654136857970285,pmlat,29
120,6,0.014576198375780877,pmlat,0
121,6,0.01470583808286598,pmlat,1
